basisofrec,catnum,classkey,coll_code,datasetkey,day,dec_lat,dec_long,familykey,gbifid,gbifurl,genuskey,geomwkt,inst_code,kingdomkey,localid,month,occurid,orderkey,phylumkey,provider,puborgkey,rec_by,sciname,specieskey,taxonkey,year
HUMAN_OBSERVATION,1372,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-12.0,40.13333,3346,225876126,http://www.gbif.org/occurrence/225876126,1650098,POINT (40.13333 -12.0),NICD,1,546,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1983
HUMAN_OBSERVATION,1373,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-10.75,40.5,3346,225876127,http://www.gbif.org/occurrence/225876127,1650098,POINT (40.5 -10.75),NICD,1,547,1,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1984
HUMAN_OBSERVATION,1378,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-25.25,32.86667,3346,225876128,http://www.gbif.org/occurrence/225876128,1650098,POINT (32.86667 -25.25),NICD,1,548,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1963
HUMAN_OBSERVATION,1381,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-13.13333,40.5,3346,225876129,http://www.gbif.org/occurrence/225876129,1650098,POINT (40.5 -13.13333),NICD,1,549,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1983
HUMAN_OBSERVATION,1382,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-17.83333,36.73333,3346,225876130,http://www.gbif.org/occurrence/225876130,1650098,POINT (36.73333 -17.83333),NICD,1,550,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1983
HUMAN_OBSERVATION,1384,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-15.0,38.16667,3346,225876131,http://www.gbif.org/occurrence/225876131,1650098,POINT (38.16667 -15.0),NICD,1,551,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1983
HUMAN_OBSERVATION,1403,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-13.0,35.13333,3346,225876132,http://www.gbif.org/occurrence/225876132,1650098,POINT (35.13333 -13.0),NICD,1,552,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1984
HUMAN_OBSERVATION,1412,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-18.08333,21.75,3346,225876133,http://www.gbif.org/occurrence/225876133,1650098,POINT (21.75 -18.08333),NICD,1,553,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1981
HUMAN_OBSERVATION,1413,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,-18.08333,21.75,3346,225876134,http://www.gbif.org/occurrence/225876134,1650098,POINT (21.75 -18.08333),NICD,1,554,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1981
HUMAN_OBSERVATION,1417,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,14.73333,0.93333,3346,225876135,http://www.gbif.org/occurrence/225876135,1650098,POINT (0.93333 14.73333),NICD,1,555,2,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,1422,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,13.53333,2.08333,3346,225876136,http://www.gbif.org/occurrence/225876136,1650098,POINT (2.08333 13.53333),NICD,1,556,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,1423,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,13.53333,2.08333,3346,225876137,http://www.gbif.org/occurrence/225876137,1650098,POINT (2.08333 13.53333),NICD,1,557,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1968
HUMAN_OBSERVATION,1427,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,9.16667,7.1,3346,225876138,http://www.gbif.org/occurrence/225876138,1650098,POINT (7.1 9.16667),NICD,1,558,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1428,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.3,7.71667,3346,225876139,http://www.gbif.org/occurrence/225876139,1650098,POINT (7.71667 6.3),NICD,1,559,9,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1977
HUMAN_OBSERVATION,1430,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.01667,6.26667,3346,225876140,http://www.gbif.org/occurrence/225876140,1650098,POINT (6.26667 7.01667),NICD,1,560,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,0
HUMAN_OBSERVATION,1431,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.41667,2.96667,3346,225876141,http://www.gbif.org/occurrence/225876141,1650098,POINT (2.96667 6.41667),NICD,1,561,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,0
HUMAN_OBSERVATION,1434,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.31667,5.68333,3346,225876142,http://www.gbif.org/occurrence/225876142,1650098,POINT (5.68333 6.31667),NICD,1,562,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,0
HUMAN_OBSERVATION,1435,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.31667,5.68333,3346,225876143,http://www.gbif.org/occurrence/225876143,1650098,POINT (5.68333 6.31667),NICD,1,563,0,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,0
HUMAN_OBSERVATION,1440,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876144,http://www.gbif.org/occurrence/225876144,1650098,POINT (4.18333 12.5),NICD,1,564,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1956
HUMAN_OBSERVATION,1441,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876145,http://www.gbif.org/occurrence/225876145,1650098,POINT (4.18333 12.5),NICD,1,565,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1961
HUMAN_OBSERVATION,1442,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876146,http://www.gbif.org/occurrence/225876146,1650098,POINT (4.18333 12.5),NICD,1,566,9,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1962
HUMAN_OBSERVATION,1443,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876147,http://www.gbif.org/occurrence/225876147,1650098,POINT (4.18333 12.5),NICD,1,567,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,1444,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876148,http://www.gbif.org/occurrence/225876148,1650098,POINT (4.18333 12.5),NICD,1,568,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1976
HUMAN_OBSERVATION,1445,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876149,http://www.gbif.org/occurrence/225876149,1650098,POINT (4.18333 12.5),NICD,1,569,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,1446,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.5,4.18333,3346,225876150,http://www.gbif.org/occurrence/225876150,1650098,POINT (4.18333 12.5),NICD,1,570,1,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1966
HUMAN_OBSERVATION,1447,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,4.93333,8.36667,3346,225876151,http://www.gbif.org/occurrence/225876151,1650098,POINT (8.36667 4.93333),NICD,1,571,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1448,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.33333,7.48333,3346,225876152,http://www.gbif.org/occurrence/225876152,1650098,POINT (7.48333 6.33333),NICD,1,572,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1451,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876153,http://www.gbif.org/occurrence/225876153,1650098,POINT (8.75 12.33333),NICD,1,573,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1472,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876154,http://www.gbif.org/occurrence/225876154,1650098,POINT (8.75 12.33333),NICD,1,574,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1976
HUMAN_OBSERVATION,1473,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876155,http://www.gbif.org/occurrence/225876155,1650098,POINT (8.75 12.33333),NICD,1,575,11,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1474,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876156,http://www.gbif.org/occurrence/225876156,1650098,POINT (8.75 12.33333),NICD,1,576,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1475,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876157,http://www.gbif.org/occurrence/225876157,1650098,POINT (8.75 12.33333),NICD,1,577,8,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1476,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876158,http://www.gbif.org/occurrence/225876158,1650098,POINT (8.75 12.33333),NICD,1,578,9,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1477,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,12.33333,8.75,3346,225876159,http://www.gbif.org/occurrence/225876159,1650098,POINT (8.75 12.33333),NICD,1,579,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1479,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.38333,3.93333,3346,225876160,http://www.gbif.org/occurrence/225876160,1650098,POINT (3.93333 7.38333),NICD,1,580,7,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,1480,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.38333,3.93333,3346,225876161,http://www.gbif.org/occurrence/225876161,1650098,POINT (3.93333 7.38333),NICD,1,581,2,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1966
HUMAN_OBSERVATION,1481,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,7.38333,3.93333,3346,225876162,http://www.gbif.org/occurrence/225876162,1650098,POINT (3.93333 7.38333),NICD,1,582,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1966
HUMAN_OBSERVATION,1482,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.76667,7.7,3346,225876163,http://www.gbif.org/occurrence/225876163,1650098,POINT (7.7 6.76667),NICD,1,583,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1965
HUMAN_OBSERVATION,1483,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,6.41667,3.0,3346,225876164,http://www.gbif.org/occurrence/225876164,1650098,POINT (3.0 6.41667),NICD,1,584,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1976
HUMAN_OBSERVATION,1508,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876165,http://www.gbif.org/occurrence/225876165,1650098,POINT (7.23333 10.38333),NICD,1,585,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,1509,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876166,http://www.gbif.org/occurrence/225876166,1650098,POINT (7.23333 10.38333),NICD,1,586,8,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1974
HUMAN_OBSERVATION,1510,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876167,http://www.gbif.org/occurrence/225876167,1650098,POINT (7.23333 10.38333),NICD,1,587,12,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1974
HUMAN_OBSERVATION,1511,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876168,http://www.gbif.org/occurrence/225876168,1650098,POINT (7.23333 10.38333),NICD,1,588,1,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1512,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876169,http://www.gbif.org/occurrence/225876169,1650098,POINT (7.23333 10.38333),NICD,1,589,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1513,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876170,http://www.gbif.org/occurrence/225876170,1650098,POINT (7.23333 10.38333),NICD,1,590,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1514,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876171,http://www.gbif.org/occurrence/225876171,1650098,POINT (7.23333 10.38333),NICD,1,591,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1515,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876172,http://www.gbif.org/occurrence/225876172,1650098,POINT (7.23333 10.38333),NICD,1,592,6,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1516,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876173,http://www.gbif.org/occurrence/225876173,1650098,POINT (7.23333 10.38333),NICD,1,593,8,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1975
HUMAN_OBSERVATION,1517,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876174,http://www.gbif.org/occurrence/225876174,1650098,POINT (7.23333 10.38333),NICD,1,594,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1964
HUMAN_OBSERVATION,1518,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876175,http://www.gbif.org/occurrence/225876175,1650098,POINT (7.23333 10.38333),NICD,1,595,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1967
HUMAN_OBSERVATION,1519,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876176,http://www.gbif.org/occurrence/225876176,1650098,POINT (7.23333 10.38333),NICD,1,596,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1520,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876177,http://www.gbif.org/occurrence/225876177,1650098,POINT (7.23333 10.38333),NICD,1,597,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1521,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876178,http://www.gbif.org/occurrence/225876178,1650098,POINT (7.23333 10.38333),NICD,1,598,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1522,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876179,http://www.gbif.org/occurrence/225876179,1650098,POINT (7.23333 10.38333),NICD,1,599,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1976
HUMAN_OBSERVATION,1523,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876180,http://www.gbif.org/occurrence/225876180,1650098,POINT (7.23333 10.38333),NICD,1,600,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1970
HUMAN_OBSERVATION,1524,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876181,http://www.gbif.org/occurrence/225876181,1650098,POINT (7.23333 10.38333),NICD,1,601,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1963
HUMAN_OBSERVATION,1525,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876182,http://www.gbif.org/occurrence/225876182,1650098,POINT (7.23333 10.38333),NICD,1,602,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1526,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876183,http://www.gbif.org/occurrence/225876183,1650098,POINT (7.23333 10.38333),NICD,1,603,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1527,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876184,http://www.gbif.org/occurrence/225876184,1650098,POINT (7.23333 10.38333),NICD,1,604,4,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1528,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876185,http://www.gbif.org/occurrence/225876185,1650098,POINT (7.23333 10.38333),NICD,1,605,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1529,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876186,http://www.gbif.org/occurrence/225876186,1650098,POINT (7.23333 10.38333),NICD,1,606,5,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1530,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876187,http://www.gbif.org/occurrence/225876187,1650098,POINT (7.23333 10.38333),NICD,1,607,3,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1969
HUMAN_OBSERVATION,1531,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876188,http://www.gbif.org/occurrence/225876188,1650098,POINT (7.23333 10.38333),NICD,1,608,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1971
HUMAN_OBSERVATION,1532,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876189,http://www.gbif.org/occurrence/225876189,1650098,POINT (7.23333 10.38333),NICD,1,609,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1971
HUMAN_OBSERVATION,1533,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876190,http://www.gbif.org/occurrence/225876190,1650098,POINT (7.23333 10.38333),NICD,1,610,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1971
HUMAN_OBSERVATION,1534,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876191,http://www.gbif.org/occurrence/225876191,1650098,POINT (7.23333 10.38333),NICD,1,611,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1971
HUMAN_OBSERVATION,1535,216,LitRev,88e38292-f762-11e1-a439-00145eb45e9a,0,10.38333,7.23333,3346,225876192,http://www.gbif.org/occurrence/225876192,1650098,POINT (7.23333 10.38333),NICD,1,612,10,0,811,54,"Walter Reed Biosystematics Unit, Smithsonian Institution","Walter Reed Biosystematics Unit, Smithsonian Institution",No data,"Anopheles gambiae Giles, 1902",1650518,1650518,1971
